Length,Height,Weight,Age
1.375,0.375,24.84833675,11.0
1.2375,0.3,17.36406875,9.0
1.25,0.35,18.01610725,9.0
1.2625,0.3,18.80989325,10.0
1.5625,0.375,35.98969025,11.0
1.4625,0.425,29.9654215,10.0
1.125,0.2375,12.417081,7.0
0.875,0.225,5.443104,6.0
1.5625,0.3875,34.529691,10.0
1.175,0.325,13.90542975,13.0
0.7375,0.2125,4.32329875,6.0
1.55,0.4375,34.6147395,10.0
1.6125,0.5,38.00250475,11.0
1.125,0.3,14.81261375,8.0
1.475,0.4125,27.6974615,13.0
1.525,0.4375,36.18813675,10.0
1.225,0.3,14.78426425,8.0
1.175,0.3,16.8112535,13.0
1.475,0.3625,27.03124825,8.0
1.425,0.4,28.91649,9.0
1.3625,0.375,24.16794875,11.0
1.375,0.375,24.73493875,9.0
1.4,0.325,21.58814425,8.0
1.0,0.25,8.50485,6.0
1.4125,0.4125,25.7129965,10.0
1.5625,0.4125,32.13415825,9.0
0.95,0.25,7.087375,7.0
1.3375,0.375,20.87940675,10.0
1.5,0.425,31.42542075,11.0
1.625,0.3875,39.519203,9.0
1.6125,0.5,43.37144225,11.0
1.7375,0.5125,52.219779,18.0
0.65,0.1625,2.87747425,5.0
1.4625,0.375,31.19862475,10.0
1.4125,0.375,22.41027975,9.0
1.5625,0.4,38.42774725,12.0
1.2625,0.3,17.0380495,15.0
1.1875,0.3,13.90542975,10.0
1.8875,0.5375,72.234526,9.0
1.125,0.2625,12.757275,11.0
1.3625,0.3375,23.57260925,14.0
1.3125,0.35,21.58814425,11.0
1.4,0.375,22.92057075,10.0
0.9375,0.2375,7.654365,6.0
1.4875,0.425,31.22697425,11.0
1.375,0.4125,34.2178465,10.0
1.575,0.4125,33.40988575,15.0
1.1625,0.3,13.39513875,10.0
1.1875,0.3125,14.004653,8.0
0.5125,0.1125,1.190679,4.0
1.375,0.3875,22.01338675,10.0
0.8875,0.2125,6.44951125,6.0
0.675,0.2,3.01922175,7.0
1.5,0.3375,33.6508565,9.0
1.2875,0.375,22.1976585,10.0
1.5375,0.4,35.59279725,20.0
1.55,0.3875,31.31202275,13.0
1.2125,0.275,16.2442635,8.0
0.5,0.075,0.83631025,4.0
0.8375,0.2125,5.10291,7.0
1.45,0.4125,26.988724,18.0
0.95,0.25,7.9095105,6.0
1.3875,0.4,24.777463,13.0
1.55,0.425,32.772022,10.0
0.6875,0.175,2.8632995,7.0
0.875,0.225,5.06038575,9.0
1.5,0.375,33.38153625,9.0
1.2875,0.3,18.71067,8.0
1.0875,0.275,10.375917,7.0
1.3125,0.3875,23.00561925,10.0
1.45,0.3625,26.32251075,11.0
1.0875,0.2375,10.432616,7.0
1.1875,0.3125,13.39513875,9.0
0.925,0.2125,7.824462,7.0
1.525,0.4375,31.9498865,20.0
1.525,0.375,28.5479465,9.0
1.0625,0.2,8.00873375,7.0
1.525,0.3875,31.89144525,10.0
1.225,0.3,16.386011,10.0
1.5875,0.4,35.72037,11.0
1.1875,0.3,14.514944,10.0
1.5125,0.375,32.375129,10.0
1.0,0.2625,8.5898985,7.0
1.1625,0.25,13.11164375,10.0
1.875,0.4875,56.075311,11.0
1.6,0.4,31.28367325,11.0
1.45,0.3625,26.1665885,10.0
0.9,0.2375,7.55514175,7.0
1.025,0.25,9.63883,8.0
1.7,0.5125,51.21337175,11.0
1.3125,0.3625,20.9502805,10.0
1.4375,0.3875,27.1871705,11.0
0.85,0.225,5.03203625,6.0
1.475,0.3625,24.59319125,11.0
1.4,0.4,24.56484175,11.0
1.6125,0.45,42.354153,15.0
1.5625,0.4125,35.81959325,9.0
1.5,0.375,31.18445,10.0
1.575,0.4625,43.6298805,11.0
1.55,0.475,41.730464,10.0
1.2125,0.3125,14.968536,7.0
1.3,0.325,19.8163005,8.0
1.3375,0.375,23.7852305,14.0
1.45,0.3375,28.22192725,15.0
1.6375,0.4125,36.117263,13.0
1.1625,0.2875,13.04077,10.0
0.4125,0.1,0.907184,4.0
1.225,0.3375,15.4504775,8.0
1.6125,0.375,32.16250775,15.0
1.4125,0.3875,24.720764,14.0
1.3125,0.3125,19.46193175,9.0
1.4125,0.4125,27.20134525,9.0
1.375,0.35,22.849697,9.0
0.9875,0.2,9.0434905,8.0
1.5875,0.425,39.7743485,11.0
1.5625,0.4125,31.808139,11.0
0.8,0.2125,4.819415,7.0
1.6375,0.5,45.88366575,17.0
0.9125,0.225,6.27941425,6.0
1.1375,0.275,12.813974,8.0
1.3625,0.35,23.26076475,9.0
1.6125,0.475,38.88133925,16.0
1.2375,0.3125,16.42853525,8.0
1.6375,0.4375,36.7693015,11.0
1.5,0.375,31.978236,11.0
1.3625,0.4,28.02348075,13.0
1.4375,0.3875,25.344453,8.0
1.2375,0.325,16.85377775,8.0
1.5,0.3875,31.2694985,9.0
0.975,0.2375,7.93786,13.0
1.5125,0.4375,36.117263,14.0
1.1625,0.275,12.0485375,9.0
1.5,0.4,32.998818,9.0
1.175,0.275,16.9246515,8.0
1.5125,0.375,31.70891575,10.0
1.6125,0.4125,30.71668325,11.0
1.5125,0.3875,30.0221205,12.0
1.4125,0.4125,28.64716975,11.0
1.3125,0.3375,19.447757,10.0
1.5,0.4,31.2694985,9.0
1.225,0.35,19.32018425,12.0
1.15,0.275,14.118051,8.0
1.4125,0.325,23.71435675,9.0
0.9,0.2375,6.05261825,5.0
1.6875,0.475,48.477645,19.0
1.6625,0.4625,38.782116,11.0
1.4,0.3625,26.251637,9.0
1.15,0.3625,14.5432935,8.0
1.5625,0.3875,37.74735925,13.0
1.5875,0.4,33.26813825,10.0
1.05,0.25,9.70970375,6.0
1.5625,0.4375,36.117263,10.0
1.675,0.475,37.23706825,9.0
1.375,0.4,28.066005,13.0
1.5,0.425,30.99241075,10.0
1.45,0.375,25.0326085,8.0
1.6375,0.4625,38.5836695,14.0
1.4,0.425,23.48756075,10.0
1.3,0.3375,21.0069795,13.0
0.4625,0.1125,0.8221355,4.0
1.3875,0.4,28.67551925,9.0
0.925,0.25,7.087375,6.0
0.6,0.1375,1.82854275,1.0
1.4375,0.3125,29.44095575,17.0
1.15,0.3125,13.60776,10.0
1.35,0.3625,19.97222275,11.0
1.2875,0.3125,20.9502805,11.0
1.525,0.425,31.22697425,10.0
1.325,0.4,22.736299,21.0
1.3125,0.3125,18.10115575,7.0
1.25,0.3375,17.70426275,9.0
1.25,0.3125,16.9246515,8.0
1.575,0.4375,30.97260175,11.0
1.1875,0.3,12.60135275,11.0
1.05,0.275,10.77281,7.0
1.2375,0.3625,19.731252,11.0
1.5,0.4,32.88542,11.0
1.125,0.25,9.14271375,9.0
1.2125,0.2875,13.05494475,8.0
1.45,0.425,26.43590875,15.0
1.6125,0.45,38.96638775,11.0
1.3625,0.3125,18.824068,9.0
1.5625,0.4125,34.5013415,10.0
1.3125,0.3875,24.8058125,10.0
1.5625,0.4125,30.1922175,10.0
1.425,0.4,24.50814275,11.0
1.3125,0.325,22.29688175,8.0
0.525,0.1,1.31825175,3.0
1.45,0.35,24.8058125,10.0
0.9,0.225,6.1518415,7.0
1.425,0.375,25.51455,13.0
1.2875,0.35,19.66037825,9.0
1.375,0.3625,27.499015,9.0
1.2625,0.3125,16.386011,8.0
1.6,0.475,37.42134,11.0
1.2875,0.35,16.556108,8.0
1.2125,0.2625,15.43630275,8.0
1.4125,0.4,24.79163775,9.0
1.0,0.2,9.19941275,8.0
0.9,0.2375,6.95980225,6.0
1.3,0.3125,22.2543575,8.0
1.45,0.3875,27.669112,9.0
1.625,0.475,43.6298805,13.0
1.125,0.275,10.30504325,9.0
0.9875,0.2375,8.958442,6.0
0.8625,0.2375,5.68407475,7.0
0.7375,0.1375,3.005047,7.0
1.375,0.375,23.7285315,11.0
1.1,0.2625,11.5949455,7.0
1.575,0.425,36.514156,11.0
1.075,0.275,10.41844125,7.0
1.1,0.25,10.999606,10.0
1.35,0.2625,21.829115,8.0
1.3125,0.3625,23.28911425,11.0
1.4375,0.425,28.76056775,9.0
1.0375,0.225,9.45455825,7.0
1.2625,0.375,18.69649525,13.0
1.4875,0.4125,26.52095725,19.0
1.6875,0.4,44.395317,12.0
1.45,0.4125,30.0221205,15.0
1.0625,0.225,9.63883,6.0
0.9,0.225,5.8116475,6.0
1.5125,0.425,26.26581175,10.0
1.3625,0.35,22.94892025,16.0
1.45,0.4125,26.3933845,12.0
1.175,0.375,14.2030995,14.0
1.3,0.3375,20.41164,9.0
1.5375,0.475,36.3724085,10.0
1.5625,0.475,29.97959625,9.0
1.3625,0.35,22.75047375,9.0
1.45,0.375,23.94115275,8.0
1.5,0.3875,31.6096925,10.0
1.025,0.25,8.12213175,7.0
1.0375,0.2625,10.546014,12.0
1.125,0.2625,12.94154675,8.0
0.9375,0.25,6.59125875,6.0
1.0,0.225,8.9300925,6.0
1.3625,0.4125,23.28911425,10.0
1.5625,0.4,29.937072,9.0
1.325,0.35,21.21960075,9.0
1.4,0.3625,26.138239,8.0
0.8375,0.225,5.1312595,6.0
1.4125,0.375,29.18581025,17.0
1.5875,0.4625,38.0733785,10.0
1.4,0.4125,24.36639525,13.0
1.3875,0.3125,18.824068,9.0
0.9875,0.2,7.21494775,6.0
1.1,0.3,11.92096475,10.0
1.375,0.3375,23.700182,8.0
1.4,0.3875,27.91008275,10.0
1.1,0.275,11.1413535,8.0
0.8875,0.2625,6.33611325,8.0
1.2375,0.3375,17.293195,8.0
1.25,0.3125,16.40018575,8.0
1.65,0.5125,44.2535695,10.0
1.2875,0.35,14.5999925,10.0
1.0375,0.2875,9.07184,8.0
0.725,0.1875,4.20990075,6.0
1.55,0.4375,30.220567,11.0
1.4,0.3375,23.24659,13.0
1.1,0.3,14.004653,9.0
0.6875,0.1625,3.005047,5.0
1.5625,0.3875,39.7743485,11.0
1.375,0.375,24.39474475,9.0
1.4,0.3625,24.73493875,9.0
1.45,0.3875,26.988724,11.0
1.75,0.475,49.31395525,10.0
1.5125,0.4375,33.89182725,16.0
1.425,0.375,23.700182,12.0
1.7625,0.4625,49.34230475,15.0
1.4375,0.3875,27.28639375,10.0
1.5125,0.4,33.12639075,12.0
1.5,0.4375,35.4652245,11.0
1.4125,0.45,28.33532525,12.0
1.2875,0.3,16.71203025,8.0
1.275,0.325,16.62698175,10.0
1.65,0.5125,39.73182425,11.0
0.7625,0.1875,4.3941725,6.0
1.55,0.4,31.808139,11.0
1.4875,0.375,26.52095725,10.0
1.5625,0.4,35.30930225,10.0
1.3125,0.35,22.41027975,9.0
1.4875,0.375,31.2694985,9.0
1.5625,0.45,30.91512975,14.0
1.6125,0.4375,35.02580725,11.0
1.475,0.375,33.3673615,9.0
1.6,0.4375,35.84794275,12.0
1.4875,0.3625,32.78619675,10.0
1.25,0.4,18.92329125,12.0
1.325,0.3125,20.0430965,9.0
1.425,0.4125,25.50037525,11.0
1.1875,0.35,14.061352,10.0
1.525,0.3875,27.612413,14.0
1.6625,0.375,36.85435,13.0
1.2375,0.2875,15.3370795,9.0
0.6875,0.2,2.83495,5.0
1.7625,0.425,43.21881275,14.0
1.1375,0.2875,12.71475075,8.0
1.325,0.35,21.659018,11.0
1.1125,0.275,10.149121,15.0
1.275,0.35,20.5533875,9.0
0.825,0.225,6.23689,7.0
1.225,0.3125,16.9813505,8.0
1.475,0.3875,22.15513425,12.0
1.6125,0.5375,45.23162725,14.0
1.1,0.2875,11.509897,11.0
1.5125,0.4125,32.375129,12.0
0.875,0.2125,4.80524025,6.0
1.3625,0.375,23.60095875,8.0
1.25,0.375,18.80989325,9.0
1.1625,0.3125,14.8834875,7.0
1.725,0.5125,49.2430815,10.0
1.575,0.375,32.6869735,9.0
1.2125,0.2875,18.6256215,7.0
1.1625,0.3,14.64251675,9.0
1.675,0.475,44.80638475,11.0
1.25,0.35,16.76872925,10.0
1.3625,0.3625,26.12406425,8.0
1.425,0.375,22.849697,11.0
1.0875,0.275,11.80756675,10.0
1.55,0.35,28.5479465,8.0
0.6125,0.175,2.381358,5.0
1.3125,0.375,21.8007655,19.0
1.5625,0.4875,36.18813675,13.0
1.4125,0.425,30.0221205,22.0
1.55,0.4,34.58639,11.0
1.35,0.35,21.659018,12.0
1.3625,0.3375,21.87163925,8.0
0.7875,0.2125,3.61456125,6.0
1.0875,0.2875,11.77921725,8.0
1.1875,0.3,15.06775925,8.0
1.525,0.4,24.73493875,9.0
1.5375,0.375,34.6147395,9.0
1.375,0.3625,23.7852305,9.0
1.175,0.3125,14.81261375,7.0
1.5875,0.425,32.98464325,12.0
1.4625,0.4125,29.41260625,14.0
1.3125,0.3125,19.37688325,8.0
1.1375,0.3125,13.08329425,8.0
1.375,0.3625,21.0069795,10.0
1.175,0.2875,14.2030995,11.0
1.4875,0.3875,22.66542525,13.0
1.625,0.4125,37.9032815,9.0
1.05,0.25,10.33339275,9.0
1.15,0.2875,14.64251675,8.0
1.0,0.275,9.979024,10.0
1.425,0.3625,26.01066625,11.0
1.6,0.4125,34.9549335,10.0
0.725,0.1875,3.24601775,5.0
1.625,0.45,41.80133775,16.0
1.4375,0.4125,25.8830935,10.0
1.4875,0.375,27.03124825,10.0
1.1375,0.2875,13.90542975,7.0
1.05,0.2625,9.45455825,9.0
1.3625,0.375,23.79940525,10.0
1.1,0.3125,12.99824575,7.0
1.425,0.3875,30.43318825,9.0
0.95,0.25,7.10154975,7.0
1.275,0.3125,15.422128,9.0
1.0,0.2625,10.3475675,7.0
1.275,0.3125,20.3265915,12.0
1.45,0.3875,26.20911275,13.0
1.6125,0.4625,44.55123925,21.0
1.6,0.4125,35.5786225,10.0
1.4375,0.3875,26.308336,10.0
0.9375,0.2375,6.123492,7.0
1.45,0.35,22.339406,8.0
1.3625,0.3375,22.5945515,9.0
1.175,0.3125,16.896302,6.0
1.775,0.475,45.7277435,11.0
0.4625,0.1125,0.92135875,4.0
1.525,0.375,27.93843225,12.0
1.025,0.275,10.7444605,7.0
1.625,0.475,37.40716525,12.0
1.225,0.2875,14.628342,9.0
1.525,0.4375,31.127751,13.0
1.5625,0.35,29.48348,10.0
1.2125,0.3,14.81261375,8.0
1.5,0.375,35.0116325,9.0
1.5,0.4,31.9498865,17.0
1.0625,0.2875,9.015141,7.0
1.4875,0.35,31.808139,10.0
1.85,0.5125,63.37530725,14.0
1.4625,0.35,25.52872475,9.0
1.5375,0.55,31.808139,11.0
0.775,0.1875,3.6003865,6.0
1.3125,0.4875,21.885814,9.0
1.65,0.4625,41.8722115,14.0
1.2875,0.35,21.21960075,10.0
0.9,0.1875,5.06038575,7.0
1.5875,0.45,35.25260325,15.0
1.4125,0.4125,23.88445375,9.0
1.55,0.45,32.81454625,11.0
1.4375,0.3375,27.78251,8.0
1.45,0.3375,25.67047225,9.0
1.375,0.3375,19.1926115,8.0
1.5625,0.375,32.78619675,10.0
1.5375,0.375,29.86619825,10.0
1.525,0.425,30.5891105,14.0
1.675,0.4625,41.95726,10.0
1.6,0.4125,37.0527965,12.0
0.8375,0.2,5.2446575,9.0
0.925,0.1875,6.19436575,6.0
1.4125,0.4375,31.1561005,11.0
0.525,0.125,1.09145575,4.0
1.3125,0.35,24.7491135,9.0
1.8125,0.475,64.16909325,12.0
1.4,0.4,29.44095575,13.0
1.1375,0.2625,10.61688775,7.0
1.55,0.3875,29.540179,11.0
1.525,0.3625,28.7180435,13.0
1.5,0.4625,31.9498865,14.0
1.6125,0.45,40.25629,12.0
1.4625,0.3625,27.8675585,9.0
1.3,0.3125,16.726205,8.0
1.4375,0.375,25.51455,9.0
1.3625,0.425,22.15513425,13.0
1.7375,0.45,47.95317925,9.0
1.5,0.375,30.43318825,11.0
1.6,0.475,38.11590275,12.0
1.5875,0.4,34.8415355,12.0
0.875,0.225,5.6699,7.0
1.1875,0.275,14.04717725,8.0
1.2125,0.3875,17.36406875,9.0
1.3375,0.3375,19.4194075,8.0
0.975,0.25,8.63242275,7.0
1.5625,0.4375,33.40988575,10.0
1.6375,0.4375,40.029494,12.0
0.9125,0.225,7.27164675,6.0
1.5625,0.4625,38.0733785,11.0
1.275,0.3125,16.31513725,7.0
1.4,0.35,26.80445225,10.0
1.175,0.3125,14.04717725,9.0
1.375,0.3375,26.6201805,10.0
1.6125,0.4,34.5013415,10.0
1.525,0.45,35.19590425,12.0
1.5125,0.4125,37.18036925,12.0
1.6875,0.4875,55.06890375,10.0
1.5375,0.425,32.4601775,11.0
0.9375,0.2375,8.12213175,7.0
1.5375,0.3875,31.59551775,11.0
1.1625,0.275,14.2030995,7.0
0.425,0.0875,0.66621325,4.0
1.3875,0.3875,26.988724,9.0
1.0375,0.2375,8.40562675,7.0
1.2875,0.375,21.87163925,10.0
1.2625,0.3375,17.67591325,10.0
0.875,0.2,6.59125875,6.0
1.175,0.3125,13.53688625,8.0
1.3375,0.325,21.21960075,8.0
1.5125,0.3875,29.8520235,9.0
1.0125,0.2375,8.901743,7.0
1.725,0.5,43.431434,13.0
1.2,0.3625,16.34348675,8.0
1.45,0.35,27.1871705,11.0
1.4125,0.375,23.586784,11.0
1.5,0.3875,29.540179,10.0
0.8625,0.225,5.556502,6.0
1.55,0.4,33.3673615,8.0
1.375,0.4125,24.73493875,10.0
1.2125,0.2625,14.75591475,9.0
1.2,0.3,16.93882625,10.0
1.3125,0.325,18.653971,9.0
1.5,0.375,31.19862475,10.0
1.6375,0.4,38.51279575,9.0
1.525,0.375,30.0221205,17.0
0.525,0.1,1.31825175,5.0
0.8875,0.2125,6.33611325,6.0
0.8125,0.2,5.613201,6.0
1.225,0.325,19.06503875,13.0
1.175,0.2875,14.0330025,8.0
1.4125,0.4125,26.988724,12.0
1.2125,0.3625,13.67863375,8.0
1.4875,0.4125,29.10076175,9.0
1.5125,0.3875,35.3518265,9.0
1.1875,0.2875,13.90542975,8.0
1.45,0.35,25.51455,10.0
0.7875,0.175,3.52951275,6.0
1.0,0.2,10.432616,7.0
1.3125,0.4125,26.09571475,11.0
1.375,0.425,30.40483875,13.0
1.3125,0.3125,17.0380495,6.0
0.9125,0.1875,5.31553125,6.0
1.45,0.35,23.643483,12.0
1.1875,0.275,12.43125575,8.0
1.45,0.4,26.64853,9.0
1.375,0.4125,21.38969775,9.0
1.1125,0.2625,12.68640125,6.0
1.225,0.3125,15.43630275,10.0
1.725,0.5,52.12055575,13.0
1.2125,0.3125,16.45688475,8.0
0.85,0.2,5.10291,7.0
1.2125,0.325,16.68368075,7.0
1.6875,0.4375,39.745999,12.0
1.4375,0.3625,21.999212,8.0
1.575,0.3625,34.79901125,11.0
1.4875,0.3875,26.23746225,11.0
1.4375,0.375,27.20134525,11.0
1.5125,0.4875,33.4807595,16.0
1.125,0.3,11.90679,9.0
0.85,0.1875,5.613201,7.0
1.2625,0.3125,18.24290325,8.0
1.0875,0.275,11.24057675,6.0
1.475,0.3875,28.02348075,10.0
1.1,0.275,12.51630425,8.0
1.3375,0.425,19.29183475,9.0
1.75,0.4625,50.745605,11.0
1.5625,0.4125,33.29648775,10.0
1.05,0.2875,9.4970825,8.0
1.05,0.25,10.886208,9.0
1.425,0.3625,23.756881,11.0
1.5,0.425,28.05183025,9.0
0.675,0.175,2.891649,5.0
1.4625,0.375,24.323871,12.0
1.55,0.4125,34.6147395,9.0
1.5375,0.425,32.2333815,12.0
1.2125,0.35,14.13222575,11.0
0.975,0.2375,8.12213175,7.0
1.625,0.4625,42.51007525,8.0
1.25,0.35,16.76872925,9.0
1.35,0.4125,28.803092,17.0
1.5125,0.4,32.33260475,11.0
1.4875,0.35,35.6920205,17.0
1.5,0.3875,31.62386725,11.0
0.9625,0.2375,7.6260155,7.0
1.2875,0.3125,18.313777,10.0
0.6875,0.175,3.1467945,6.0
0.4,0.0875,0.5953395,4.0
1.3,0.3125,18.10115575,8.0
1.25,0.325,18.24290325,10.0
1.2875,0.3625,19.43358225,9.0
1.5625,0.4,34.3879435,9.0
1.4125,0.4125,24.6924145,14.0
0.875,0.225,5.06038575,6.0
1.4875,0.4125,30.1922175,11.0
1.3125,0.375,21.035329,8.0
1.8,0.525,71.11472075,10.0
0.7625,0.175,4.20990075,6.0
1.5125,0.3625,33.12639075,10.0
1.375,0.375,21.8007655,11.0
1.5875,0.4125,34.6147395,11.0
1.3,0.325,18.10115575,9.0
1.4125,0.4,25.51455,11.0
1.1875,0.3125,13.33843975,10.0
1.2625,0.3375,16.896302,9.0
1.1875,0.2625,14.628342,8.0
1.55,0.3875,28.7180435,11.0
1.25,0.325,18.4555245,10.0
1.225,0.3875,16.51358375,13.0
1.525,0.4125,30.94347925,15.0
1.1625,0.3,13.39513875,8.0
1.475,0.35,25.51455,10.0
1.35,0.325,21.035329,8.0
1.4875,0.375,29.78114975,10.0
1.175,0.2875,11.4815475,8.0
1.4375,0.425,24.59319125,11.0
1.575,0.4875,40.9083285,25.0
1.075,0.3,10.41844125,6.0
1.575,0.4,32.41765325,9.0
1.375,0.325,18.9091165,9.0
1.1,0.2875,12.71475075,13.0
1.1625,0.2625,12.34620725,10.0
1.5625,0.425,37.874932,9.0
1.4875,0.3875,35.6920205,18.0
1.5,0.4375,30.03629525,10.0
1.15,0.3,13.96212875,7.0
1.5125,0.3875,29.97959625,11.0
1.55,0.3875,32.21920675,9.0
1.25,0.3125,15.74814725,9.0
1.2875,0.2875,16.68368075,10.0
0.8875,0.225,6.23689,6.0
1.375,0.3125,21.4605715,9.0
1.55,0.425,32.89959475,10.0
1.3,0.3125,22.8780465,9.0
0.9875,0.2375,7.144074,6.0
1.475,0.3875,28.98736375,11.0
1.0875,0.3,9.73805325,8.0
1.375,0.325,20.25571775,9.0
0.9,0.225,5.06038575,7.0
0.7375,0.175,3.67126025,5.0
1.475,0.4,25.684647,10.0
1.7125,0.425,42.921143,17.0
1.5125,0.3875,31.96406125,11.0
1.65,0.475,38.22930075,21.0
0.875,0.225,5.71242425,8.0
1.3125,0.3125,20.241543,13.0
0.9375,0.2375,7.087375,6.0
0.925,0.2125,7.81028725,7.0
0.9,0.225,6.123492,6.0
0.8375,0.2,6.10931725,6.0
1.55,0.375,32.16250775,8.0
0.925,0.2375,6.98815175,6.0
1.475,0.3875,27.555714,10.0
1.55,0.375,33.04134225,9.0
1.525,0.4125,32.6869735,14.0
1.45,0.425,30.1922175,14.0
0.6125,0.175,1.77184375,5.0
0.9375,0.2,8.66077225,6.0
1.4375,0.35,24.16794875,9.0
1.3375,0.375,20.11397025,10.0
0.7,0.1625,2.438057,6.0
0.9125,0.2125,6.10931725,6.0
1.5125,0.4125,33.43823525,12.0
1.0,0.25,7.144074,7.0
1.425,0.3375,23.189891,10.0
1.1,0.3125,12.0485375,9.0
1.425,0.4375,28.08017975,9.0
1.55,0.4375,37.98833,11.0
1.5375,0.3875,32.0065855,14.0
1.5375,0.4125,32.034935,9.0
1.75,0.45,50.632207,15.0
1.5375,0.375,28.36367475,9.0
1.5125,0.3875,26.09571475,9.0
1.55,0.4,33.43823525,10.0
0.8125,0.1875,4.20990075,8.0
1.025,0.25,8.06543275,6.0
1.475,0.35,23.700182,9.0
1.6375,0.4875,37.1094955,12.0
1.2875,0.3625,23.85610425,13.0
0.95,0.2,8.8733935,7.0
0.4,0.0875,0.5953395,4.0
1.2375,0.3,15.37960375,8.0
1.625,0.425,40.25629,19.0
1.525,0.4,31.2694985,10.0
1.15,0.275,12.09106175,9.0
1.4,0.3875,26.20911275,15.0
1.6125,0.475,38.4702715,15.0
1.0875,0.275,11.2547515,8.0
1.1,0.2875,10.149121,13.0
1.2125,0.2625,14.72756525,8.0
1.7,0.5,50.53298375,9.0
1.4125,0.3875,24.93338525,10.0
1.3,0.35,19.74542675,11.0
1.625,0.475,38.20095125,10.0
1.2875,0.2625,22.92057075,9.0
1.3125,0.4,23.416687,13.0
1.6,0.4375,41.8863863,11.0
0.4375,0.1,0.907184,5.0
0.75,0.25,3.3168915,5.0
1.575,0.4875,44.80638475,20.0
1.5625,0.4125,35.76289425,10.0
1.4125,0.375,31.18445,9.0
1.475,0.4,30.71668325,9.0
1.55,0.4625,31.18445,15.0
1.5625,0.45,40.78075575,10.0
1.525,0.425,32.0065855,11.0
1.3125,0.325,20.3265915,10.0
1.475,0.4125,27.612413,12.0
1.5125,0.3875,31.9498865,12.0
1.3125,0.3125,16.85377775,8.0
1.5125,0.4,30.8726055,11.0
1.1,0.25,11.80756675,10.0
1.7,0.475,45.91201525,16.0
1.15,0.3125,16.839603,16.0
1.1625,0.275,13.8062065,7.0
1.2125,0.325,14.7133905,8.0
1.1375,0.2875,16.71203025,8.0
1.025,0.225,9.19941275,8.0
1.45,0.3375,22.35358075,11.0
1.4375,0.3875,24.6357155,8.0
1.5,0.475,32.16250775,10.0
0.8375,0.2,4.819415,6.0
1.3125,0.35,22.8213475,12.0
1.45,0.35,24.84833675,10.0
1.5625,0.475,33.1972645,18.0
0.95,0.225,7.98038425,6.0
0.5125,0.1,1.077281,5.0
1.45,0.3625,26.421734,9.0
1.4125,0.4125,26.12406425,12.0
1.3375,0.3375,20.921931,8.0
1.45,0.3375,26.1098895,8.0
1.3,0.375,20.97863,10.0
0.625,0.1375,1.304077,4.0
0.8125,0.175,4.12485225,6.0
1.6875,0.4125,39.41997975,10.0
1.2,0.3625,16.0174675,16.0
1.225,0.3,15.80484625,8.0
1.2125,0.3125,13.1258185,8.0
1.5125,0.4,29.21415975,10.0
1.425,0.3625,25.16018125,10.0
0.9,0.2125,6.13766675,5.0
0.725,0.1625,3.07592075,6.0
1.025,0.225,8.5331995,6.0
1.5125,0.4375,29.18581025,9.0
1.525,0.425,30.8726055,11.0
1.5,0.375,31.62386725,10.0
1.25,0.3625,21.4605715,13.0
1.1875,0.3,13.96212875,7.0
1.4875,0.375,30.94347925,7.0
1.3125,0.35,21.27629975,11.0
1.6,0.4125,41.730464,14.0
1.4375,0.375,26.32251075,9.0
1.1375,0.4,18.71067,10.0
0.625,0.1625,1.82854275,5.0
1.4,0.325,20.31241675,7.0
1.5125,0.4125,29.0015385,15.0
1.3,0.4,21.2904745,8.0
1.4875,0.375,31.39707125,10.0
1.45,0.3625,28.02348075,19.0
1.3,0.3125,17.84601025,12.0
1.825,0.6125,55.23900075,11.0
1.45,0.375,23.09066775,10.0
1.425,0.375,25.27357925,14.0
1.275,0.3375,19.1926115,14.0
1.4125,0.4375,27.895908,15.0
1.6375,0.4,38.73959175,10.0
1.075,0.2625,10.716111,7.0
1.175,0.3125,14.75591475,10.0
1.3125,0.35,18.24290325,13.0
1.4125,0.375,24.79163775,18.0
1.1125,0.275,11.38232425,9.0
1.575,0.425,33.0271675,10.0
1.2875,0.3125,17.78931125,9.0
1.35,0.375,22.1976585,10.0
1.7,0.5,50.745605,14.0
1.3625,0.35,21.38969775,10.0
1.2875,0.3125,22.92057075,8.0
1.3,0.375,17.7184375,14.0
1.4125,0.3375,29.3417325,13.0
1.2,0.2875,13.90542975,10.0
1.575,0.4375,35.25260325,9.0
1.475,0.3875,27.59823825,12.0
1.45,0.3625,27.76833525,10.0
1.525,0.3625,28.689694,10.0
1.4375,0.4,27.17299575,16.0
1.3125,0.325,20.3265915,8.0
0.65,0.15,3.6003865,6.0
0.8125,0.1875,4.6209685,7.0
1.5625,0.4875,36.61337925,11.0
1.6875,0.425,39.7743485,10.0
0.8125,0.1875,4.309124,6.0
1.1875,0.2875,14.52911875,11.0
1.2,0.3375,14.628342,8.0
1.4,0.3625,21.999212,9.0
1.3375,0.4125,28.689694,15.0
1.6625,0.4625,45.7277435,11.0
0.9,0.25,6.917278,10.0
0.975,0.225,8.06543275,6.0
1.175,0.25,13.53688625,8.0
0.9375,0.2125,7.98038425,8.0
1.85,0.475,57.6345335,10.0
1.4625,0.3375,27.385617,11.0
1.6,0.4375,46.22385975,13.0
0.8625,0.2125,5.8116475,5.0
1.6375,0.525,49.384829,16.0
1.625,0.425,39.405805,9.0
1.525,0.375,32.16250775,11.0
